Word, Document Name, Frequency, tf_idf
from, skimbleshanks-the-railway-cat, 1, 0.5682837595745259
sleeping, skimbleshanks-the-railway-cat, 2, 5.005000681058367
only, skimbleshanks-the-railway-cat, 1, 2.1699250014423126
wrong, skimbleshanks-the-railway-cat, 2, 5.005000681058367
door, skimbleshanks-the-railway-cat, 1, 1.7369655941662063
unless, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
shut, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
nearly, skimbleshanks-the-railway-cat, 1, 3.0
looks, skimbleshanks-the-railway-cat, 1, 3.0
mail, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
find, skimbleshanks-the-railway-cat, 1, 1.7369655941662063
watches, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
no, skimbleshanks-the-railway-cat, 1, 0.6629650127224295
thimble, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
morning, skimbleshanks-the-railway-cat, 1, 3.0
he'll, skimbleshanks-the-railway-cat, 1, 1.7369655941662063
skimble's, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
nothing, skimbleshanks-the-railway-cat, 1, 1.2630344058337937
can, skimbleshanks-the-railway-cat, 3, 2.296604239088931
move, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
will, skimbleshanks-the-railway-cat, 5, 3.827673731814885
cosy, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
signal's, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
car, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
cat, skimbleshanks-the-railway-cat, 4, 1.2877123795494494
and, skimbleshanks-the-railway-cat, 28, 2.2096776022782008
of, skimbleshanks-the-railway-cat, 13, 2.0374315479368894
oh, skimbleshanks-the-railway-cat, 1, 1.4594316186372973
on, skimbleshanks-the-railway-cat, 6, 2.2568909153114936
flea, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
or, skimbleshanks-the-railway-cat, 4, 1.3303013563474837
says, skimbleshanks-the-railway-cat, 1, 2.1699250014423126
saw, skimbleshanks-the-railway-cat, 1, 2.5025003405291835
corridor, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
say, skimbleshanks-the-railway-cat, 1, 0.7104933828050151
make, skimbleshanks-the-railway-cat, 2, 4.339850002884625
flash, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
window, skimbleshanks-the-railway-cat, 1, 2.1699250014423126
here, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
line, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
depart, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
frantic, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
busy, skimbleshanks-the-railway-cat, 2, 6.0
